Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2013-05-24,875.26,878.82,871.01,873.32,4589000.0,0.0,1.0,437.63,439.41,435.505,436.66,4589000.0
2013-05-23,877.0,889.96,874.0,882.79,4545600.0,0.0,1.0,438.5,444.98,437.0,441.395,4545600.0
2013-05-22,902.56,909.31,886.88,889.42,5116000.0,0.0,1.0,451.28,454.655,443.44,444.71,5116000.0
2013-05-21,908.02,911.66,897.61,906.97,3962000.0,0.0,1.0,454.01,455.83,448.805,453.485,3962000.0
2013-05-20,905.0,920.6,905.0,908.53,4540800.0,0.0,1.0,452.5,460.3,452.5,454.265,4540800.0
2013-05-17,910.02,913.49,900.52,909.18,5578400.0,0.0,1.0,455.01,456.745,450.26,454.59,5578400.0
2013-05-16,919.0,919.98,902.01,903.87,6412700.0,0.0,1.0,459.5,459.99,451.005,451.935,6412700.0
2013-05-15,895.5,916.38,894.02,915.89,7963800.0,0.0,1.0,447.75,458.19,447.01,457.945,7963800.0
2013-05-14,877.5,888.69,877.14,887.1,3155400.0,0.0,1.0,438.75,444.345,438.57,443.55,3155400.0
2013-05-13,878.89,882.47,873.38,877.53,2894100.0,0.0,1.0,439.445,441.235,436.69,438.765,2894100.0
2013-05-10,875.31,880.54,872.16,880.23,3791600.0,0.0,1.0,437.655,440.27,436.08,440.115,3791600.0
2013-05-09,870.84,879.66,868.23,871.48,4396700.0,0.0,1.0,435.42,439.83,434.115,435.74,4396700.0
2013-05-08,857.0,873.88,852.91,873.63,4931600.0,0.0,1.0,428.5,436.94,426.455,436.815,4931600.0
2013-05-07,863.01,863.87,850.67,857.23,3914000.0,0.0,1.0,431.505,431.935,425.335,428.615,3914000.0
2013-05-06,848.26,861.85,848.26,861.55,4278300.0,0.0,1.0,424.13,430.925,424.13,430.775,4278300.0
2013-05-03,836.96,846.8,836.0,845.72,5020100.0,0.0,1.0,418.48,423.4,418.0,422.86,5020100.0
2013-05-02,820.1,834.55,819.05,829.61,4032500.0,0.0,1.0,410.05,417.275,409.525,414.805,4032500.0
2013-05-01,823.26,824.72,816.36,820.43,2907000.0,0.0,1.0,411.63,412.36,408.18,410.215,2907000.0
2013-04-30,819.0,827.64,817.68,824.57,4608700.0,0.0,1.0,409.5,413.82,408.84,412.285,4608700.0
2013-04-29,803.25,822.7,803.0,819.06,4596900.0,0.0,1.0,401.625,411.35,401.5,409.53,4596900.0
2013-04-26,807.6,807.74,796.58,801.42,4970400.0,0.0,1.0,403.8,403.87,398.29,400.71,4970400.0
2013-04-25,816.25,816.47,807.63,809.1,3980400.0,0.0,1.0,408.125,408.235,403.815,404.55,3980400.0
2013-04-24,808.11,818.0,808.0,813.45,3654500.0,0.0,1.0,404.055,409.0,404.0,406.725,3654500.0
2013-04-23,801.0,815.5,800.36,807.9,4580000.0,0.0,1.0,400.5,407.75,400.18,403.95,4580000.0
2013-04-22,800.6,803.96,775.0,800.11,5761000.0,0.0,1.0,400.3,401.98,387.5,400.055,5761000.0
2013-04-19,769.16,803.44,766.26,799.87,11594700.0,0.0,1.0,384.58,401.72,383.13,399.935,11594700.0
2013-04-18,785.35,785.8,761.26,765.91,6638300.0,0.0,1.0,392.675,392.9,380.63,382.955,6638300.0
2013-04-17,786.75,790.84,778.1,782.56,4069900.0,0.0,1.0,393.375,395.42,389.05,391.28,4069900.0
2013-04-16,786.59,796.0,783.92,793.37,3480500.0,0.0,1.0,393.295,398.0,391.96,396.685,3480500.0
2013-04-15,785.95,797.0,777.02,781.93,4901200.0,0.0,1.0,392.975,398.5,388.51,390.965,4901200.0
2013-04-12,791.99,792.1,782.93,790.05,3270100.0,0.0,1.0,395.995,396.05,391.465,395.025,3270100.0
2013-04-11,792.88,793.1,784.06,790.39,4053300.0,0.0,1.0,396.44,396.55,392.03,395.195,4053300.0
2013-04-10,782.92,792.35,776.0,790.18,3953200.0,0.0,1.0,391.46,396.175,388.0,395.09,3953200.0
2013-04-09,775.5,783.75,773.11,777.65,4310200.0,0.0,1.0,387.75,391.875,386.555,388.825,4310200.0
2013-04-08,778.75,779.55,768.4,774.85,5658500.0,0.0,1.0,389.375,389.775,384.2,387.425,5658500.0
2013-04-05,786.06,786.99,776.4,783.05,6860900.0,0.0,1.0,393.03,393.495,388.2,391.525,6860900.0
2013-04-04,804.25,805.75,791.3,795.07,4890300.0,0.0,1.0,402.125,402.875,395.65,397.535,4890300.0
2013-04-03,813.46,814.2,800.67,806.2,3473500.0,0.0,1.0,406.73,407.1,400.335,403.1,3473500.0
2013-04-02,804.54,814.83,804.0,813.04,4078900.0,0.0,1.0,402.27,407.415,402.0,406.52,4078900.0
2013-04-01,795.01,802.25,793.25,801.19,3610900.0,0.0,1.0,397.505,401.125,396.625,400.595,3610900.0
2013-03-28,803.99,805.37,793.3,794.19,4571000.0,0.0,1.0,401.995,402.685,396.65,397.095,4571000.0
2013-03-27,806.68,807.0,801.33,802.66,4322000.0,0.0,1.0,403.34,403.5,400.665,401.33,4322000.0
2013-03-26,813.5,814.0,807.79,812.42,2381400.0,0.0,1.0,406.75,407.0,403.895,406.21,2381400.0
2013-03-25,812.41,819.23,806.82,809.64,3420500.0,0.0,1.0,406.205,409.615,403.41,404.82,3420500.0
2013-03-22,814.74,815.24,809.64,810.31,2973400.0,0.0,1.0,407.37,407.62,404.82,405.155,2973400.0
2013-03-21,811.29,816.92,809.85,811.26,2952200.0,0.0,1.0,405.645,408.46,404.925,405.63,2952200.0
2013-03-20,816.83,817.51,811.44,814.71,2924600.0,0.0,1.0,408.415,408.755,405.72,407.355,2924600.0
2013-03-19,811.24,819.25,806.45,811.32,4192200.0,0.0,1.0,405.62,409.625,403.225,405.66,4192200.0
2013-03-18,805.0,812.76,801.47,807.79,3672900.0,0.0,1.0,402.5,406.38,400.735,403.895,3672900.0
2013-03-15,818.5,820.3,813.34,814.3,6193200.0,0.0,1.0,409.25,410.15,406.67,407.15,6193200.0
2013-03-14,826.99,826.99,817.39,821.54,3299000.0,0.0,1.0,413.495,413.495,408.695,410.77,3299000.0
2013-03-13,827.9,830.69,822.31,825.31,3279300.0,0.0,1.0,413.95,415.345,411.155,412.655,3279300.0
2013-03-12,830.71,831.89,823.67,827.61,4012500.0,0.0,1.0,415.355,415.945,411.835,413.805,4012500.0
2013-03-11,831.69,839.7,831.5,834.82,3186200.0,0.0,1.0,415.845,419.85,415.75,417.41,3186200.0
2013-03-08,834.5,834.92,825.05,831.52,5817900.0,0.0,1.0,417.25,417.46,412.525,415.76,5817900.0
2013-03-07,834.06,836.62,829.58,832.6,4101200.0,0.0,1.0,417.03,418.31,414.79,416.3,4101200.0
2013-03-06,841.03,844.0,828.81,831.38,5740200.0,0.0,1.0,420.515,422.0,414.405,415.69,5740200.0
2013-03-05,828.93,840.15,828.9,838.6,8080100.0,0.0,1.0,414.465,420.075,414.45,419.3,8080100.0
2013-03-04,805.3,822.84,805.0,821.5,5545600.0,0.0,1.0,402.65,411.42,402.5,410.75,5545600.0
2013-03-01,797.8,807.14,796.15,806.19,4346400.0,0.0,1.0,398.9,403.57,398.075,403.095,4346400.0
2013-02-28,801.1,806.99,801.03,801.2,4527000.0,0.0,1.0,400.55,403.495,400.515,400.6,4527000.0
2013-02-27,794.8,804.75,791.11,799.78,4048100.0,0.0,1.0,397.4,402.375,395.555,399.89,4048100.0
2013-02-26,795.0,795.95,784.4,790.13,4400500.0,0.0,1.0,397.5,397.975,392.2,395.065,4400500.0
2013-02-25,802.3,808.41,790.49,790.77,4603100.0,0.0,1.0,401.15,404.205,395.245,395.385,4603100.0
2013-02-22,799.26,801.25,793.8,799.71,4103600.0,0.0,1.0,399.63,400.625,396.9,399.855,4103600.0
2013-02-21,798.0,805.45,791.22,795.53,7005700.0,0.0,1.0,399.0,402.725,395.61,397.765,7005700.0
2013-02-20,805.3,808.97,791.79,792.46,5522800.0,0.0,1.0,402.65,404.485,395.895,396.23,5522800.0
2013-02-19,795.99,807.0,795.28,806.85,5857700.0,0.0,1.0,397.995,403.5,397.64,403.425,5857700.0
2013-02-15,787.4,793.26,787.07,792.89,5454100.0,0.0,1.0,393.7,396.63,393.535,396.445,5454100.0
2013-02-14,779.73,788.74,777.77,787.82,3467100.0,0.0,1.0,389.865,394.37,388.885,393.91,3467100.0
2013-02-13,780.13,785.35,779.97,782.86,2394000.0,0.0,1.0,390.065,392.675,389.985,391.43,2394000.0
2013-02-12,781.75,787.9,779.37,780.7,3714200.0,0.0,1.0,390.875,393.95,389.685,390.35,3714200.0
2013-02-11,778.4,783.0,773.75,782.42,4331200.0,0.0,1.0,389.2,391.5,386.875,391.21,4331200.0
2013-02-08,780.13,786.67,779.56,785.37,6034100.0,0.0,1.0,390.065,393.335,389.78,392.685,6034100.0
2013-02-07,769.7,778.81,765.5,773.95,5674700.0,0.0,1.0,384.85,389.405,382.75,386.975,5674700.0
2013-02-06,759.07,772.96,758.5,770.17,4152000.0,0.0,1.0,379.535,386.48,379.25,385.085,4152000.0
2013-02-05,761.13,771.11,759.47,765.74,3737600.0,0.0,1.0,380.565,385.555,379.735,382.87,3737600.0
2013-02-04,767.69,770.47,758.27,759.02,6074900.0,0.0,1.0,383.845,385.235,379.135,379.51,6074900.0
2013-02-01,758.2,776.6,758.1,775.6,7484700.0,0.0,1.0,379.1,388.3,379.05,387.8,7484700.0
2013-01-31,750.51,757.62,750.25,755.69,3265100.0,0.0,1.0,375.255,378.81,375.125,377.845,3265100.0
2013-01-30,753.74,760.95,752.91,753.83,3462500.0,0.0,1.0,376.87,380.475,376.455,376.915,3462500.0
2013-01-29,746.75,756.95,746.54,753.68,3490700.0,0.0,1.0,373.375,378.475,373.27,376.84,3490700.0
2013-01-28,751.76,755.6,747.89,750.73,3250900.0,0.0,1.0,375.88,377.8,373.945,375.365,3250900.0
2013-01-25,750.77,758.48,750.25,753.67,4447300.0,0.0,1.0,375.385,379.24,375.125,376.835,4447300.0
2013-01-24,741.24,756.83,740.51,754.21,6758600.0,0.0,1.0,370.62,378.415,370.255,377.105,6758600.0
2013-01-23,735.99,749.0,735.79,741.5,11806300.0,0.0,1.0,367.995,374.5,367.895,370.75,11806300.0
2013-01-22,704.66,705.34,695.52,702.87,7577200.0,0.0,1.0,352.33,352.67,347.76,351.435,7577200.0
2013-01-18,710.36,712.77,701.33,704.51,6447100.0,0.0,1.0,355.18,356.385,350.665,352.255,6447100.0
2013-01-17,717.71,719.64,711.02,711.32,4418500.0,0.0,1.0,358.855,359.82,355.51,355.66,4418500.0
2013-01-16,722.4,724.34,713.67,715.19,4042700.0,0.0,1.0,361.2,362.17,356.835,357.595,4042700.0
2013-01-15,719.33,735.0,712.1,724.93,7847500.0,0.0,1.0,359.665,367.5,356.05,362.465,7847500.0
2013-01-14,737.0,742.2,722.35,723.25,5722000.0,0.0,1.0,368.5,371.1,361.175,361.625,5722000.0
2013-01-11,742.0,742.43,736.3,739.99,2567800.0,0.0,1.0,371.0,371.215,368.15,369.995,2567800.0
2013-01-10,742.83,745.0,733.5,741.48,3667700.0,0.0,1.0,371.415,372.5,366.75,370.74,3667700.0
2013-01-09,732.27,738.35,728.6,738.12,4045300.0,0.0,1.0,366.135,369.175,364.3,369.06,4045300.0
2013-01-08,735.54,736.3,724.43,733.3,3348800.0,0.0,1.0,367.77,368.15,362.215,366.65,3348800.0
2013-01-07,735.45,739.38,730.58,734.75,3308000.0,0.0,1.0,367.725,369.69,365.29,367.375,3308000.0
2013-01-04,729.34,741.47,727.68,737.97,5521400.0,0.0,1.0,364.67,370.735,363.84,368.985,5521400.0
2013-01-03,724.93,731.93,720.72,723.67,4631700.0,0.0,1.0,362.465,365.965,360.36,361.835,4631700.0
2013-01-02,719.42,727.0,716.55,723.25,5077500.0,0.0,1.0,359.71,363.5,358.275,361.625,5077500.0
2012-12-31,700.0,710.57,696.0,707.38,3990800.0,0.0,1.0,350.0,355.285,348.0,353.69,3990800.0
2012-12-28,701.69,706.91,700.01,700.01,2801100.0,0.0,1.0,350.845,353.455,350.005,350.005,2801100.0
2012-12-27,707.14,708.84,698.61,706.29,3291500.0,0.0,1.0,353.57,354.42,349.305,353.145,3291500.0
2012-12-26,708.07,712.88,702.41,708.87,2362400.0,0.0,1.0,354.035,356.44,351.205,354.435,2362400.0
2012-12-24,714.51,715.18,707.47,709.5,1680100.0,0.0,1.0,357.255,357.59,353.735,354.75,1680100.0
2012-12-21,713.97,718.82,710.52,715.63,7044900.0,0.0,1.0,356.985,359.41,355.26,357.815,7044900.0
2012-12-20,723.26,724.65,716.97,722.36,3310600.0,0.0,1.0,361.63,362.325,358.485,361.18,3310600.0
2012-12-19,720.71,723.0,716.68,720.11,3833300.0,0.0,1.0,360.355,361.5,358.34,360.055,3833300.0
2012-12-18,716.6,729.1,715.05,721.07,6003700.0,0.0,1.0,358.3,364.55,357.525,360.535,6003700.0
2012-12-17,705.5,721.92,704.02,720.78,6064700.0,0.0,1.0,352.75,360.96,352.01,360.39,6064700.0
2012-12-14,699.17,707.82,698.43,701.96,4255900.0,0.0,1.0,349.585,353.91,349.215,350.98,4255900.0
2012-12-13,715.92,716.47,699.55,702.7,6882900.0,0.0,1.0,357.96,358.235,349.775,351.35,6882900.0
2012-12-12,699.23,703.51,693.48,697.56,4847100.0,0.0,1.0,349.615,351.755,346.74,348.78,4847100.0
2012-12-11,690.0,701.92,687.72,696.88,5369800.0,0.0,1.0,345.0,350.96,343.86,348.44,5369800.0
2012-12-10,685.39,691.65,683.79,685.42,2730600.0,0.0,1.0,342.695,345.825,341.895,342.71,2730600.0
2012-12-07,695.0,696.88,682.42,684.21,3834700.0,0.0,1.0,347.5,348.44,341.21,342.105,3834700.0
2012-12-06,687.59,695.61,684.51,691.13,2921600.0,0.0,1.0,343.795,347.805,342.255,345.565,2921600.0
2012-12-05,692.15,694.5,682.33,687.82,3721000.0,0.0,1.0,346.075,347.25,341.165,343.91,3721000.0
2012-12-04,695.0,695.51,685.7,691.03,3979400.0,0.0,1.0,347.5,347.755,342.85,345.515,3979400.0
2012-12-03,702.24,705.89,694.11,695.25,4380600.0,0.0,1.0,351.12,352.945,347.055,347.625,4380600.0
2012-11-30,691.31,699.22,685.69,698.37,6320800.0,0.0,1.0,345.655,349.61,342.845,349.185,6320800.0
2012-11-29,687.78,693.9,682.0,691.89,5547400.0,0.0,1.0,343.89,346.95,341.0,345.945,5547400.0
2012-11-28,668.01,684.91,663.89,683.67,6077900.0,0.0,1.0,334.005,342.455,331.945,341.835,6077900.0
2012-11-27,660.17,675.0,658.0,670.71,5012300.0,0.0,1.0,330.085,337.5,329.0,335.355,5012300.0
2012-11-26,666.44,667.0,659.02,661.15,4404700.0,0.0,1.0,333.22,333.5,329.51,330.575,4404700.0
2012-11-23,669.97,670.0,666.1,667.97,1843100.0,0.0,1.0,334.985,335.0,333.05,333.985,1843100.0
2012-11-21,668.99,669.8,660.4,665.87,4220100.0,0.0,1.0,334.495,334.9,330.2,332.935,4220100.0
2012-11-20,669.51,678.0,664.57,669.97,4173200.0,0.0,1.0,334.755,339.0,332.285,334.985,4173200.0
2012-11-19,655.7,668.92,655.53,668.21,4731600.0,0.0,1.0,327.85,334.46,327.765,334.105,4731600.0
2012-11-16,645.99,653.02,636.0,647.18,6869500.0,0.0,1.0,322.995,326.51,318.0,323.59,6869500.0
2012-11-15,650.0,660.0,643.9,647.26,3694100.0,0.0,1.0,325.0,330.0,321.95,323.63,3694100.0
2012-11-14,660.66,662.18,650.5,652.55,3333400.0,0.0,1.0,330.33,331.09,325.25,326.275,3333400.0
2012-11-13,663.0,667.6,658.23,659.05,3185200.0,0.0,1.0,331.5,333.8,329.115,329.525,3185200.0
2012-11-12,663.75,669.8,660.87,665.9,2808900.0,0.0,1.0,331.875,334.9,330.435,332.95,2808900.0
2012-11-09,654.65,668.34,650.3,663.03,6221900.0,0.0,1.0,327.325,334.17,325.15,331.515,6221900.0
2012-11-08,670.2,671.49,651.23,652.29,5188800.0,0.0,1.0,335.1,335.745,325.615,326.145,5188800.0
2012-11-07,675.0,678.23,666.49,667.12,4460100.0,0.0,1.0,337.5,339.115,333.245,333.56,4460100.0
2012-11-06,685.48,686.5,677.55,681.72,3162400.0,0.0,1.0,342.74,343.25,338.775,340.86,3162400.0
2012-11-05,684.5,686.86,675.56,682.96,3268500.0,0.0,1.0,342.25,343.43,337.78,341.48,3268500.0
2012-11-02,694.79,695.55,687.37,687.92,4644100.0,0.0,1.0,347.395,347.775,343.685,343.96,4644100.0
2012-11-01,679.5,690.9,678.72,687.59,4096000.0,0.0,1.0,339.75,345.45,339.36,343.795,4096000.0
2012-10-31,679.86,681.0,675.0,680.3,3070900.0,0.0,1.0,339.93,340.5,337.5,340.15,3070900.0
2012-10-26,676.5,683.03,671.2,675.15,3897600.0,0.0,1.0,338.25,341.515,335.6,337.575,3897600.0
2012-10-25,680.0,682.0,673.51,677.76,4797300.0,0.0,1.0,340.0,341.0,336.755,338.88,4797300.0
2012-10-24,686.8,687.0,675.27,677.3,4988000.0,0.0,1.0,343.4,343.5,337.635,338.65,4988000.0
2012-10-23,672.01,687.33,672.0,680.35,5827300.0,0.0,1.0,336.005,343.665,336.0,340.175,5827300.0
2012-10-22,681.01,684.63,669.7,678.67,8103000.0,0.0,1.0,340.505,342.315,334.85,339.335,8103000.0
2012-10-19,705.58,706.7,672.0,681.79,22941400.0,0.0,1.0,352.79,353.35,336.0,340.895,22941400.0
2012-10-18,755.54,759.42,676.0,695.0,24859900.0,0.0,1.0,377.77,379.71,338.0,347.5,24859900.0
2012-10-17,743.95,756.34,740.26,755.49,4581200.0,0.0,1.0,371.975,378.17,370.13,377.745,4581200.0
2012-10-16,740.13,746.99,736.46,744.7,4112200.0,0.0,1.0,370.065,373.495,368.23,372.35,4112200.0
2012-10-15,741.94,743.83,730.7,740.98,6032100.0,0.0,1.0,370.97,371.915,365.35,370.49,6032100.0
2012-10-12,751.85,754.87,744.1,744.75,4803500.0,0.0,1.0,375.925,377.435,372.05,372.375,4803500.0
2012-10-11,752.9,758.5,750.29,751.48,4763000.0,0.0,1.0,376.45,379.25,375.145,375.74,4763000.0
2012-10-10,741.86,747.53,738.29,744.56,4075700.0,0.0,1.0,370.93,373.765,369.145,372.28,4075700.0
2012-10-09,759.67,761.32,742.53,744.09,6000300.0,0.0,1.0,379.835,380.66,371.265,372.045,6000300.0
2012-10-08,761.0,763.58,754.15,757.84,3913200.0,0.0,1.0,380.5,381.79,377.075,378.92,3913200.0
2012-10-05,770.71,774.38,765.01,767.65,5466300.0,0.0,1.0,385.355,387.19,382.505,383.825,5466300.0
2012-10-04,762.75,769.89,759.4,768.05,4903400.0,0.0,1.0,381.375,384.945,379.7,384.025,4903400.0
2012-10-03,755.72,763.92,752.2,762.5,4412100.0,0.0,1.0,377.86,381.96,376.1,381.25,4412100.0
2012-10-02,765.2,765.99,750.27,756.99,5574800.0,0.0,1.0,382.6,382.995,375.135,378.495,5574800.0
2012-10-01,759.05,765.0,756.21,761.78,6329600.0,0.0,1.0,379.525,382.5,378.105,380.89,6329600.0
2012-09-28,754.15,759.3,751.15,754.5,5561400.0,0.0,1.0,377.075,379.65,375.575,377.25,5561400.0
2012-09-27,759.95,762.84,751.65,756.5,7854300.0,0.0,1.0,379.975,381.42,375.825,378.25,7854300.0
2012-09-26,749.85,761.24,741.0,753.46,11334400.0,0.0,1.0,374.925,380.62,370.5,376.73,11334400.0
2012-09-25,753.05,764.89,747.66,749.16,12104800.0,0.0,1.0,376.525,382.445,373.83,374.58,12104800.0
2012-09-24,731.0,750.04,730.25,749.38,7120400.0,0.0,1.0,365.5,375.02,365.125,374.69,7120400.0
2012-09-21,732.21,734.92,730.12,733.99,12705400.0,0.0,1.0,366.105,367.46,365.06,366.995,12705400.0
2012-09-20,724.47,731.38,721.22,728.12,5808900.0,0.0,1.0,362.235,365.69,360.61,364.06,5808900.0
2012-09-19,717.5,728.56,716.41,727.5,6190400.0,0.0,1.0,358.75,364.28,358.205,363.75,6190400.0
2012-09-18,707.78,718.66,706.78,718.28,4129400.0,0.0,1.0,353.89,359.33,353.39,359.14,4129400.0
2012-09-17,708.11,712.88,705.0,709.98,3013500.0,0.0,1.0,354.055,356.44,352.5,354.99,3013500.0
2012-09-14,709.6,713.0,707.01,709.68,5231700.0,0.0,1.0,354.8,356.5,353.505,354.84,5231700.0
2012-09-13,693.09,709.0,690.54,706.04,5312600.0,0.0,1.0,346.545,354.5,345.27,353.02,5312600.0
2012-09-12,689.41,694.91,680.88,690.88,5279300.0,0.0,1.0,344.705,347.455,340.44,345.44,5279300.0
2012-09-11,697.96,700.65,691.0,692.19,3743800.0,0.0,1.0,348.98,350.325,345.5,346.095,3743800.0
2012-09-10,709.76,712.81,698.39,700.77,5114800.0,0.0,1.0,354.88,356.405,349.195,350.385,5114800.0
2012-09-07,700.0,712.25,697.67,706.15,6459500.0,0.0,1.0,350.0,356.125,348.835,353.075,6459500.0
2012-09-06,685.96,699.89,684.73,699.4,6080900.0,0.0,1.0,342.98,349.945,342.365,349.7,6080900.0
2012-09-05,680.0,686.5,679.14,680.72,3412900.0,0.0,1.0,340.0,343.25,339.57,340.36,3412900.0
2012-09-04,684.55,685.0,673.5,681.04,3775400.0,0.0,1.0,342.275,342.5,336.75,340.52,3775400.0
2012-08-31,684.0,688.58,680.04,685.09,4249900.0,0.0,1.0,342.0,344.29,340.02,342.545,4249900.0
2012-08-30,684.24,687.39,680.18,681.68,3250500.0,0.0,1.0,342.12,343.695,340.09,340.84,3250500.0
2012-08-29,677.37,688.99,676.15,688.01,5974600.0,0.0,1.0,338.685,344.495,338.075,344.005,5974600.0
2012-08-28,665.0,677.62,664.74,677.25,4113000.0,0.0,1.0,332.5,338.81,332.37,338.625,4113000.0
2012-08-27,662.99,672.0,659.24,669.22,5222100.0,0.0,1.0,331.495,336.0,329.62,334.61,5222100.0
2012-08-24,675.6,680.45,674.08,678.63,2850300.0,0.0,1.0,337.8,340.225,337.04,339.315,2850300.0
2012-08-23,674.27,680.48,671.0,676.8,3564800.0,0.0,1.0,337.135,340.24,335.5,338.4,3564800.0
2012-08-22,667.38,680.6,666.7,677.18,3814500.0,0.0,1.0,333.69,340.3,333.35,338.59,3814500.0
2012-08-21,673.11,678.0,662.17,669.51,4439900.0,0.0,1.0,336.555,339.0,331.085,334.755,4439900.0
2012-08-20,675.5,678.87,672.66,675.54,3512600.0,0.0,1.0,337.75,339.435,336.33,337.77,3512600.0
2012-08-17,674.12,677.25,671.7,677.14,4351000.0,0.0,1.0,337.06,338.625,335.85,338.57,4351000.0
2012-08-16,667.51,674.64,667.08,672.87,3431900.0,0.0,1.0,333.755,337.32,333.54,336.435,3431900.0
2012-08-15,670.28,674.25,664.1,667.54,4816500.0,0.0,1.0,335.14,337.125,332.05,333.77,4816500.0
2012-08-14,659.25,672.85,659.0,668.66,7316000.0,0.0,1.0,329.625,336.425,329.5,334.33,7316000.0
2012-08-13,647.42,660.15,646.68,660.01,6529200.0,0.0,1.0,323.71,330.075,323.34,330.005,6529200.0
2012-08-10,638.59,642.24,636.13,642.0,2866300.0,0.0,1.0,319.295,321.12,318.065,321.0,2866300.0
2012-08-09,644.51,646.37,641.52,642.35,2138400.0,0.0,1.0,322.255,323.185,320.76,321.175,2138400.0
2012-08-08,639.05,645.87,638.5,642.23,2641700.0,0.0,1.0,319.525,322.935,319.25,321.115,2641700.0
2012-08-07,641.79,644.26,636.47,640.54,3959600.0,0.0,1.0,320.895,322.13,318.235,320.27,3959600.0
2012-08-06,639.61,649.38,639.22,642.82,3561200.0,0.0,1.0,319.805,324.69,319.61,321.41,3561200.0
2012-08-03,640.0,643.72,636.14,641.33,3790400.0,0.0,1.0,320.0,321.86,318.07,320.665,3790400.0
2012-08-02,625.51,638.03,623.41,628.75,3951400.0,0.0,1.0,312.755,319.015,311.705,314.375,3951400.0
2012-08-01,637.3,639.51,631.38,632.68,3685500.0,0.0,1.0,318.65,319.755,315.69,316.34,3685500.0
2012-07-31,628.26,636.5,628.22,632.97,3727400.0,0.0,1.0,314.13,318.25,314.11,316.485,3727400.0
2012-07-30,636.05,642.6,629.5,632.3,4369000.0,0.0,1.0,318.025,321.3,314.75,316.15,4369000.0
2012-07-27,618.89,635.0,617.5,634.96,7092300.0,0.0,1.0,309.445,317.5,308.75,317.48,7092300.0
2012-07-26,615.0,616.87,610.03,613.36,3367000.0,0.0,1.0,307.5,308.435,305.015,306.68,3367000.0
2012-07-25,608.32,613.38,605.37,607.99,3642300.0,0.0,1.0,304.16,306.69,302.685,303.995,3642300.0
2012-07-24,615.0,617.93,604.34,607.57,4014700.0,0.0,1.0,307.5,308.965,302.17,303.785,4014700.0
2012-07-23,600.48,618.35,598.25,615.51,7116200.0,0.0,1.0,300.24,309.175,299.125,307.755,7116200.0
2012-07-20,608.76,612.94,598.18,610.82,12914400.0,0.0,1.0,304.38,306.47,299.09,305.41,12914400.0
2012-07-19,586.14,598.48,586.0,593.06,9340000.0,0.0,1.0,293.07,299.24,293.0,296.53,9340000.0
2012-07-18,576.98,583.69,576.13,580.76,3093300.0,0.0,1.0,288.49,291.845,288.065,290.38,3093300.0
2012-07-17,578.43,580.67,568.4,576.73,3356800.0,0.0,1.0,289.215,290.335,284.2,288.365,3356800.0
2012-07-16,576.37,579.19,571.78,574.92,2922200.0,0.0,1.0,288.185,289.595,285.89,287.46,2922200.0
2012-07-13,572.15,579.15,568.55,576.52,3948000.0,0.0,1.0,286.075,289.575,284.275,288.26,3948000.0
2012-07-12,567.12,571.93,562.09,570.48,4614900.0,0.0,1.0,283.56,285.965,281.045,285.24,4614900.0
2012-07-11,576.3,577.85,564.94,571.19,6991600.0,0.0,1.0,288.15,288.925,282.47,285.595,6991600.0
2012-07-10,590.19,592.43,578.74,581.7,3842300.0,0.0,1.0,295.095,296.215,289.37,290.85,3842300.0
2012-07-09,584.95,588.6,581.25,586.01,3426700.0,0.0,1.0,292.475,294.3,290.625,293.005,3426700.0
2012-07-06,592.45,593.52,582.82,585.98,4319200.0,0.0,1.0,296.225,296.76,291.41,292.99,4319200.0
2012-07-05,588.76,600.06,588.54,595.92,4687100.0,0.0,1.0,294.38,300.03,294.27,297.96,4687100.0
2012-07-03,580.01,588.41,578.0,587.83,2376600.0,0.0,1.0,290.005,294.205,289.0,293.915,2376600.0
2012-07-02,581.82,583.0,576.5,580.47,3307600.0,0.0,1.0,290.91,291.5,288.25,290.235,3307600.0
2012-06-29,574.96,580.13,572.2,580.07,5033900.0,0.0,1.0,287.48,290.065,286.1,290.035,5033900.0
2012-06-28,565.9,566.23,557.21,564.31,3837900.0,0.0,1.0,282.95,283.115,278.605,282.155,3837900.0
2012-06-27,567.7,573.99,566.02,569.3,3381200.0,0.0,1.0,283.85,286.995,283.01,284.65,3381200.0
2012-06-26,562.76,566.6,559.48,564.68,2697600.0,0.0,1.0,281.38,283.3,279.74,282.34,2697600.0
2012-06-25,567.33,568.09,557.35,560.7,3160000.0,0.0,1.0,283.665,284.045,278.675,280.35,3160000.0
2012-06-22,568.0,571.48,565.82,571.48,4451300.0,0.0,1.0,284.0,285.74,282.91,285.74,4451300.0
2012-06-21,579.84,579.84,563.73,565.21,4018500.0,0.0,1.0,289.92,289.92,281.865,282.605,4018500.0
2012-06-20,579.81,580.0,573.51,577.51,4688700.0,0.0,1.0,289.905,290.0,286.755,288.755,4688700.0
2012-06-19,573.59,584.28,573.12,581.53,4148200.0,0.0,1.0,286.795,292.14,286.56,290.765,4148200.0
2012-06-18,562.62,574.21,559.25,570.85,4988800.0,0.0,1.0,281.31,287.105,279.625,285.425,4988800.0
2012-06-15,560.34,564.52,557.09,564.51,5996300.0,0.0,1.0,280.17,282.26,278.545,282.255,5996300.0
